日期,每小时露点温度,每小时降水量,每小时相对湿度,每小时站压力,每小时可见度,每小时风速
2018-02-28T04:51:00,32,0,82,30.16,10,11
2018-02-28T05:51:00,32,0,82,30.14,10,10
2018-02-28T06:51:00,31,0,76,30.14,10,13
2018-02-28T07:00:00,31,,76,30.13,9.94,13
2018-02-28T07:51:00,30,0,65,30.12,10,10
2018-02-28T08:51:00,29,0,60,30.12,10,11
2018-02-28T09:51:00,29,0,54,30.11,10,10
2018-02-28T10:00:00,29,,54,30.1,9.94,10
2018-02-28T10:51:00,29,0,50,30.08,10,9
2018-02-28T11:51:00,31,0,50,30.03,10,8
2018-02-28T12:51:00,33,0,52,30,10,7
2018-02-28T13:00:00,33,,52,29.99,9.94,7
2018-02-28T13:51:00,36,0,56,29.96,10,8
2018-02-28T14:51:00,38,0,59,29.93,10,7
2018-02-28T15:51:00,39,0,59,29.91,10,7
2018-02-28T16:00:00,39,,59,29.9,9.94,7
2018-02-28T16:51:00,40,0,74,29.9,10,10
2018-02-28T17:51:00,40,0,83,29.88,10,8
2018-02-28T18:51:00,40,0,85,29.88,10,8
2018-02-28T19:00:00,40,,85,29.88,9.94,8
2018-02-28T19:51:00,40,0,85,29.88,10,7
2018-02-28T20:51:00,40,0,77,29.88,10,10
2018-02-28T21:51:00,41,0,80,29.87,10,8
2018-02-28T22:00:00,41,,80,29.86,9.94,8
2018-02-28T22:51:00,41,0,86,29.87,10,3
2018-02-28T23:51:00,41,0,86,29.87,10,0
2018-02-28T23:59:00,,,,,,
2018-02-28T23:59:00,,,,,,
2018-03-01T00:51:00,41,0,77,29.87,10,8
2018-03-01T01:00:00,41,,77,29.86,9.94,8
2018-03-01T01:51:00,41,0,77,29.87,10,7
2018-03-01T02:51:00,39,0,80,29.83,10,7
2018-03-01T03:51:00,39,0,83,29.83,10,10
2018-03-01T04:00:00,39,,83,29.83,9.94,10
2018-03-01T04:51:00,39,0,83,29.83,10,5
2018-03-01T05:51:00,39,0,83,29.83,10,6
2018-03-01T06:51:00,39,0,80,29.85,10,5
2018-03-01T07:00:00,39,,80,29.84,9.94,5
2018-03-01T07:51:00,43,0,86,29.85,10,0
2018-03-01T08:51:00,42,0,71,29.83,10,0
2018-03-01T09:51:00,41,0,62,29.83,10,3
2018-03-01T10:00:00,41,,62,29.83,9.94,3
2018-03-01T10:51:00,41,0,66,29.85,10,6
2018-03-01T11:51:00,44,0,67,29.83,10,5
2018-03-01T12:51:00,43,0,62,29.8,10,9
2018-03-01T13:00:00,43,,62,29.79,9.94,9
2018-03-01T13:51:00,42,0,62,29.78,10,11
2018-03-01T14:51:00,43,0,64,29.77,10,11
2018-03-01T15:51:00,41,0,59,29.75,10,10
2018-03-01T16:00:00,41,,59,29.74,9.94,10
2018-03-01T16:51:00,41,0,62,29.7,10,15
2018-03-01T17:51:00,40,0,61,29.69,10,13
2018-03-01T18:51:00,41,T,71,29.67,10,11
2018-03-01T19:00:00,41,,71,29.66,9.94,11
2018-03-01T19:51:00,41,T,77,29.62,10,13
2018-03-01T20:19:00,42,T,83,29.61,10,13
2018-03-01T20:51:00,43,0.02,89,29.59,9,13
2018-03-01T21:51:00,43,0.15s,89,29.59,5,10
2018-03-01T22:00:00,43,,89,29.58,4.97,10
2018-03-01T22:48:00,43,0.25,93,29.54,5,16
2018-03-01T22:51:00,43,0.26,93,29.54,5,15
2018-03-01T23:42:00,43,0.12,96,29.51,6,18
2018-03-01T23:51:00,43,0.14,96,29.49,6,17
2018-03-01T23:59:00,,,,,,
2018-03-02T00:04:00,43,0.04,96,29.49,6,20
2018-03-02T00:51:00,43,0.2,96,29.44,5,14
2018-03-02T01:00:00,43,,96,29.44,4.97,14
2018-03-02T01:30:00,43,0.09,96,29.41,6,14
2018-03-02T01:51:00,42,0.13,97,29.39,5,20
2018-03-02T02:51:00,41,0.37,96,29.34,4,21
2018-03-02T03:51:00,41,0.23,96,29.3,6,24
2018-03-02T04:00:00,41,,96,29.29,5.59,24
2018-03-02T04:51:00,40,0.14,92,29.26,6,23
2018-03-02T05:42:00,38,0.01,93,29.26,9,22
2018-03-02T05:51:00,38,0.01,93,29.26,7,24
2018-03-02T06:51:00,37,0.09,93,29.25,5,23
2018-03-02T07:00:00,37,,93,29.24,4.97,23
2018-03-02T07:51:00,36,0.2,96,29.23,3,22
2018-03-02T08:11:00,35,0.07,93,29.23,5,22
2018-03-02T08:51:00,34,0.1,93,29.23,6,28
2018-03-02T09:08:00,34,0.02,93,29.23,2.5,25
2018-03-02T09:40:00,34,0.06,93,29.23,4,24
2018-03-02T09:51:00,34,0.07,93,29.23,4,28
2018-03-02T10:00:00,34,,93,29.22,3.73,28
2018-03-02T10:49:00,34,,93,29.22,6,29
2018-03-02T10:51:00,35,0.05,97,29.22,6,32
2018-03-02T11:51:00,34,0.07,93,29.23,3,37
2018-03-02T12:28:00,34,0.07,93,29.2,3,48
2018-03-02T12:51:00,35,0.11,89,29.21,3,40
2018-03-02T13:00:00,35,,89,29.2,2.98,40
2018-03-02T13:51:00,36,0.07,89,29.22,7,38
2018-03-02T14:51:00,35,0.04,86,29.26,6,45
2018-03-02T15:51:00,34,0.08,86,29.36,5,41
2018-03-02T16:00:00,34,,86,29.35,4.97,41
2018-03-02T16:51:00,34,0.09,89,29.41,5,34
2018-03-02T17:51:00,34,0.04,89,29.46,5,39
2018-03-02T18:46:00,34,0.03,93,29.52,6,34
2018-03-02T18:51:00,33,0.04,93,29.52,5,32
2018-03-02T19:00:00,33,,93,29.52,4.97,32
2018-03-02T19:10:00,33,0.03,93,29.54,5,33
2018-03-02T19:51:00,33,0.03,89,29.57,10,31
2018-03-02T20:38:00,32,T,82,29.59,10,30
2018-03-02T20:51:00,32,T,82,29.61,10,32
2018-03-02T21:51:00,31,T,76,29.64,10,29
2018-03-02T22:00:00,31,,76,29.63,9.94,29
2018-03-02T22:32:00,30,T,73,29.67,9,36
2018-03-02T22:48:00,30,T,75,29.67,10,39
2018-03-02T22:51:00,30,T,75,29.7,9,38
2018-03-02T22:55:00,30,T,73,,9,33
2018-03-02T23:51:00,30,T,73,29.72,9,31
2018-03-02T23:59:00,,,,,,
2018-03-03T00:51:00,29,T,73,29.74,9,37
2018-03-03T01:00:00,29,,73,29.73,8.7,37
2018-03-03T01:51:00,29,0,70,29.75,10,36
2018-03-03T02:51:00,29,0,70,29.75,10,36
2018-03-03T03:51:00,28,0,68,29.77,10,33
2018-03-03T04:00:00,28,,68,29.76,9.94,33
2018-03-03T04:51:00,28,0,65,29.8,10,26
2018-03-03T05:51:00,28,0,65,29.82,10,32
2018-03-03T06:51:00,28,0,65,29.85,10,26
2018-03-03T07:00:00,28,,65,29.85,9.94,26
2018-03-03T07:51:00,27,0,62,29.9,10,31
2018-03-03T08:51:00,28,0,65,29.93,10,33
2018-03-03T09:51:00,28,0,60,29.93,10,29
2018-03-03T10:00:00,28,,60,29.92,9.94,29
2018-03-03T10:51:00,29,0,58,29.93,10,34
2018-03-03T11:51:00,30,0,56,29.91,10,32
2018-03-03T12:51:00,30,0,54,29.93,10,32
2018-03-03T13:00:00,30,,54,29.92,9.94,32
2018-03-03T13:51:00,30,0,54,29.95,10,30
2018-03-03T14:51:00,30,0,54,29.96,10,24
2018-03-03T15:51:00,30,0,54,29.98,10,25
2018-03-03T16:00:00,30,,54,29.97,9.94,25
2018-03-03T16:51:00,30,0,56,30,10,26
2018-03-03T17:51:00,31,0,60,30.03,10,23
2018-03-03T18:51:00,31,0,65,30.04,10,25
2018-03-03T19:00:00,31,,65,30.04,9.94,25
2018-03-03T19:51:00,30,0,65,30.06,10,28
2018-03-03T20:51:00,29,0,62,30.06,10,22
2018-03-03T21:51:00,29,0,62,30.06,10,18
2018-03-03T22:00:00,29,,62,30.06,9.94,18
2018-03-03T22:51:00,29,0,62,30.08,10,23
2018-03-03T23:51:00,29,0,62,30.08,10,21
2018-03-03T23:59:00,,,,,,
2018-03-04T00:51:00,30,0,68,30.08,10,15
2018-03-04T01:00:00,30,,68,30.07,9.94,15
2018-03-04T01:51:00,30,0,68,30.08,10,16
2018-03-04T02:51:00,29,0,65,30.06,10,23
2018-03-04T03:51:00,29,0,65,30.06,10,20
2018-03-04T04:00:00,29,,65,30.06,9.94,20
2018-03-04T04:51:00,28,0,63,30.06,10,23
2018-03-04T05:51:00,26,0,60,30.08,10,24
2018-03-04T06:51:00,27,0,62,30.09,10,20
2018-03-04T07:00:00,27,,62,30.09,9.94,20
2018-03-04T07:51:00,26,0,58,30.09,10,23
2018-03-04T08:51:00,26,0,55,30.11,10,24
2018-03-04T09:51:00,25,0,53,30.11,10,22
2018-03-04T10:00:00,25,,53,30.1,9.94,22
2018-03-04T10:51:00,27,0,55,30.09,10,21
2018-03-04T11:51:00,27,0,51,30.08,10,23
2018-03-04T12:51:00,28,0,53,30.04,10,20
2018-03-04T13:00:00,28,,53,30.04,9.94,20
2018-03-04T13:51:00,28,0,58,30.04,10,24
2018-03-04T14:51:00,27,0,49,30.03,10,18
2018-03-04T15:51:00,24,0,49,30.03,10,20
2018-03-04T16:00:00,24,,49,30.02,9.94,20
2018-03-04T16:51:00,21,0,42,30.03,10,24
2018-03-04T17:51:00,18,0,41,30.06,10,26
2018-03-04T18:51:00,17,0,41,30.08,10,21
2018-03-04T19:00:00,17,,41,30.07,9.94,21
2018-03-04T19:51:00,18,0,46,30.08,10,21
2018-03-04T20:51:00,20,0,52,30.06,10,21
2018-03-04T21:51:00,19,0,54,30.06,10,23
2018-03-04T22:00:00,19,,54,30.05,9.94,23
2018-03-04T22:51:00,19,0,54,30.06,10,26
2018-03-04T23:51:00,19,0,54,30.03,10,22
2018-03-04T23:59:00,,,,,,
2018-03-05T00:51:00,20,0,56,30.03,10,21
2018-03-05T01:00:00,20,,56,30.02,9.94,21
2018-03-05T01:51:00,25,T,75,30.01,2.5,17
2018-03-05T02:32:00,25,T,72,30.01,8,16
2018-03-05T02:51:00,24,T,67,30.01,10,18
2018-03-05T03:51:00,24,T,67,30.01,10,20
2018-03-05T04:00:00,24,,67,30,9.94,20
2018-03-05T04:51:00,24,0,67,30.01,10,21
2018-03-05T05:51:00,23,0,64,30.01,10,21
2018-03-05T06:51:00,23,0,66,30.01,10,22
2018-03-05T07:00:00,23,,66,30.01,9.94,22
2018-03-05T07:51:00,23,0,59,30.01,10,23
2018-03-05T08:51:00,23,0,55,30,10,22
2018-03-05T09:51:00,24,0,53,30,10,23
2018-03-05T10:00:00,24,,53,29.99,9.94,23
2018-03-05T10:51:00,24,0,53,30.01,10,22
2018-03-05T11:51:00,25,0,55,30.03,10,17
2018-03-05T12:51:00,25,0,57,30.03,10,24
2018-03-05T13:00:00,25,,57,30.02,9.94,24
2018-03-05T13:51:00,25,0,57,30.03,10,21
2018-03-05T14:51:00,26,0,60,30.03,10,24
2018-03-05T15:51:00,26,0,58,30.03,10,20
2018-03-05T16:00:00,26,,58,30.02,9.94,20
2018-03-05T16:51:00,25,0,55,30.01,10,21
2018-03-05T17:51:00,25,0,55,30.03,10,20
2018-03-05T18:51:00,25,0,57,30.06,10,18
2018-03-05T19:00:00,25,,57,30.05,9.94,18
2018-03-05T19:51:00,24,0,57,30.06,10,18
2018-03-05T20:51:00,24,0,59,30.06,10,20
2018-03-05T21:51:00,24,0,59,30.04,10,14
2018-03-05T22:00:00,24,,59,30.04,9.94,14
2018-03-05T22:51:00,24,0,62,30.04,10,11
2018-03-05T23:51:00,24,0,64,30.04,10,9
2018-03-05T23:59:00,,,,,,
2018-03-06T00:51:00,24,0,67,30.04,10,9
2018-03-06T01:00:00,24,,67,30.04,9.94,9
2018-03-06T01:51:00,24,0,70,30.03,10,9
2018-03-06T02:51:00,24,0,73,30.03,10,7
2018-03-06T03:51:00,24,0,76,30.03,10,7
2018-03-06T04:00:00,24,,76,30.02,9.94,7
2018-03-06T04:51:00,25,0,79,30.03,10,9
2018-03-06T05:51:00,24,0,76,30.04,10,9
2018-03-06T06:51:00,25,0,75,30.06,10,7
2018-03-06T07:00:00,25,,75,30.05,9.94,7
2018-03-06T07:51:00,26,0,67,30.06,10,7
2018-03-06T08:51:00,25,0,60,30.06,10,6
2018-03-06T09:51:00,24,0,49,30.04,10,6
2018-03-06T10:00:00,24,,49,30.04,9.94,6
2018-03-06T10:51:00,24,0,49,30.04,10,7
2018-03-06T11:51:00,26,0,51,30.03,10,9
2018-03-06T12:51:00,26,0,53,30,10,11
2018-03-06T13:00:00,26,,53,29.99,9.94,11
2018-03-06T13:51:00,26,0,51,29.98,10,11
2018-03-06T14:51:00,27,0,55,29.98,10,11
2018-03-06T15:51:00,27,0,57,29.98,10,14
2018-03-06T16:00:00,27,,57,29.97,9.94,14
2018-03-06T16:51:00,30,0,68,29.98,10,15
2018-03-06T17:51:00,30,0,70,29.98,10,11
2018-03-06T18:51:00,31,0,73,29.98,10,11
2018-03-06T19:00:00,31,,73,29.97,9.94,11
2018-03-06T19:51:00,31,0,73,29.98,10,11
2018-03-06T20:51:00,31,0,73,29.96,10,15
2018-03-06T21:51:00,30,0,70,29.98,10,11
2018-03-06T22:00:00,30,,70,29.97,9.94,11
2018-03-06T22:25:00,31,T,73,29.98,10,14
2018-03-06T22:51:00,31,T,76,29.96,10,14
2018-03-06T23:23:00,30,,73,29.95,10,16
2018-03-06T23:51:00,31,T,79,29.93,10,14
2018-03-06T23:59:00,,,,,,
2018-03-07T00:45:00,32,T,81,29.95,10,13
2018-03-07T00:51:00,32,T,82,29.93,10,11
2018-03-07T01:00:00,32,,82,29.93,9.94,11
2018-03-07T01:51:00,33,T,89,29.93,10,14
2018-03-07T02:33:00,33,0.03,97,29.93,1.5,10
2018-03-07T02:49:00,34,,100,29.91,1,10
2018-03-07T02:51:00,33,0.08,100,29.9,1,10
2018-03-07T03:31:00,33,0.04,100,29.9,2,8
2018-03-07T03:46:00,34,0.05,100,29.91,2,7
2018-03-07T03:51:00,33,0.04,100,29.91,2,8
2018-03-07T04:00:00,33,,100,29.9,1.99,8
2018-03-07T04:38:00,33,0.01,100,29.85,6,11
2018-03-07T04:51:00,33,0.01,100,29.87,6,11
2018-03-07T05:51:00,33,0.01,97,29.85,7,13
2018-03-07T06:51:00,34,T,100,29.83,4,15
2018-03-07T07:00:00,34,,100,29.82,3.73,15
2018-03-07T07:12:00,34,T,100,29.82,2.5,20
2018-03-07T07:38:00,34,0.01,96,29.8,4,18
2018-03-07T07:51:00,34,0.01,96,29.8,7,17
2018-03-07T08:51:00,35,T,97,29.77,6,17
2018-03-07T09:16:00,35,0.01,97,29.75,4,18
2018-03-07T09:51:00,36,0.04,96,29.72,5,17
2018-03-07T10:00:00,36,,96,29.72,4.97,17
2018-03-07T10:51:00,36,0.03,96,29.67,5,21
2018-03-07T11:44:00,35,0.03,97,29.64,2.5,16
2018-03-07T11:49:00,36,,100,29.64,2.5,17
2018-03-07T11:51:00,35,0.05,97,29.64,2.5,15
2018-03-07T11:58:00,34,0.02,96,29.64,1.5,11
2018-03-07T12:51:00,33,0.11,100,29.57,1,18
2018-03-07T13:00:00,33,,100,29.56,0.99,18
2018-03-07T13:02:00,33,0.01,97,29.57,2,23
2018-03-07T13:25:00,33,0.04,97,29.52,1,29
2018-03-07T13:51:00,33,0.07,100,29.51,1,26
2018-03-07T14:38:00,33,0.07,100,29.49,0.25,24
2018-03-07T14:51:00,33,0.12,100,29.49,0.25,24
2018-03-07T15:51:00,33,0.08,100,29.49,0.25,22
2018-03-07T16:00:00,33,,100,29.49,0.25,22
2018-03-07T16:46:00,34,0.09,100,29.49,0.25,26
2018-03-07T16:49:00,34,,100,29.49,0.25,28
2018-03-07T16:51:00,33,0.13,100,29.49,0.25,29
2018-03-07T17:18:00,32,0.08,100,29.49,0.25,29
2018-03-07T17:45:00,34,0.1,100,29.52,0.25,26
2018-03-07T17:51:00,33,0.07,100,29.52,0.25,25
2018-03-07T18:49:00,34,0.01,100,29.56,0.25,24
2018-03-07T18:51:00,33,0.02,97,29.56,0.25,24
2018-03-07T19:00:00,33,,97,29.55,0.25,24
2018-03-07T19:02:00,33,T,97,29.56,2,22
2018-03-07T19:46:00,34,0.04,93,29.57,2.5,36
2018-03-07T19:51:00,34,0.06,96,29.57,2.5,33
2018-03-07T20:51:00,34,0.05,96,29.57,2.5,20
2018-03-07T21:13:00,33,T,97,29.59,8,20
2018-03-07T21:51:00,33,0.04,97,29.62,9,17
2018-03-07T22:00:00,33,,97,29.61,8.7,17
2018-03-07T22:49:00,30,,87,29.62,10,20
2018-03-07T22:51:00,31,T,89,29.62,10,18
2018-03-07T23:28:00,31,T,89,29.65,10,17
2018-03-07T23:49:00,30,,81,29.65,10,17
2018-03-07T23:51:00,31,T,85,29.65,10,18
2018-03-07T23:59:00,,,,,,
2018-03-08T00:51:00,32,T,89,29.67,7,14
2018-03-08T01:00:00,32,,89,29.66,6.84,14
2018-03-08T01:51:00,31,T,82,29.65,10,17
2018-03-08T02:51:00,31,T,82,29.65,10,11
2018-03-08T03:51:00,30,0,82,29.65,10,13
2018-03-08T04:00:00,30,,82,29.65,9.94,13
2018-03-08T04:51:00,29,0,82,29.67,10,17
2018-03-08T05:51:00,28,0,79,29.69,10,13
2018-03-08T06:51:00,28,0,79,29.7,10,13
2018-03-08T07:00:00,28,,79,29.7,9.94,13
2018-03-08T07:51:00,28,0,73,29.7,10,15
2018-03-08T08:51:00,29,0,73,29.7,10,15
2018-03-08T09:51:00,30,0,73,29.7,10,14
2018-03-08T10:00:00,30,,73,29.7,9.94,14
2018-03-08T10:51:00,31,0,73,29.7,10,15
2018-03-08T11:51:00,31,0,73,29.69,10,14
2018-03-08T12:51:00,31,0,76,29.67,10,16
2018-03-08T13:00:00,31,,76,29.67,9.94,16
2018-03-08T13:51:00,30,0,70,29.67,10,14
2018-03-08T14:51:00,28,0,63,29.65,10,18
2018-03-08T15:51:00,26,0,60,29.67,10,18
2018-03-08T16:00:00,26,,60,29.66,9.94,18
2018-03-08T16:51:00,24,0,55,29.67,10,16
2018-03-08T17:51:00,23,0,55,29.7,10,20
2018-03-08T18:51:00,23,0,55,29.7,10,16
2018-03-08T19:00:00,23,,55,29.7,9.94,16
2018-03-08T19:51:00,22,0,54,29.72,10,15
2018-03-08T20:51:00,22,0,57,29.72,10,20
2018-03-08T21:51:00,19,0,52,29.7,10,15
2018-03-08T22:00:00,19,,52,29.7,9.94,15
2018-03-08T22:51:00,21,0,59,29.7,10,15
2018-03-08T23:51:00,23,0,66,29.7,10,11
2018-03-08T23:59:00,,,,,,
2018-03-09T00:51:00,22,T,64,29.7,10,13
2018-03-09T01:00:00,22,,64,29.69,9.94,13
2018-03-09T01:51:00,22,0,66,29.7,10,10
2018-03-09T02:51:00,19,0,59,29.69,10,17
2018-03-09T03:51:00,17,0,56,29.7,10,20
2018-03-09T04:00:00,17,,56,29.69,9.94,20
2018-03-09T04:51:00,21,0,69,29.7,10,18
2018-03-09T05:51:00,22,0,72,29.7,10,17
2018-03-09T06:51:00,23,0,72,29.7,10,18
2018-03-09T07:00:00,23,,72,29.7,9.94,18
2018-03-09T07:51:00,25,0,75,29.7,10,22
2018-03-09T08:51:00,26,0,73,29.72,10,18
2018-03-09T09:51:00,25,0,67,29.72,10,17
2018-03-09T10:00:00,25,,67,29.71,9.94,17
2018-03-09T10:51:00,24,0,59,29.72,10,16
2018-03-09T11:51:00,24,0,55,29.72,10,20
2018-03-09T12:51:00,25,0,57,29.72,10,23
2018-03-09T13:00:00,25,,57,29.71,9.94,23
2018-03-09T13:51:00,23,0,49,29.7,10,21
2018-03-09T14:51:00,22,0,45,29.72,10,17
2018-03-09T15:51:00,24,0,45,29.72,10,21
2018-03-09T16:00:00,24,,45,29.72,9.94,21
2018-03-09T16:51:00,24,0,49,29.75,10,23
2018-03-09T17:51:00,24,0,55,29.78,10,21
2018-03-09T18:51:00,22,0,50,29.78,10,23
2018-03-09T19:00:00,22,,50,29.78,9.94,23
2018-03-09T19:51:00,22,0,52,29.82,10,21
2018-03-09T20:51:00,23,0,57,29.83,10,18
2018-03-09T21:51:00,22,0,57,29.85,10,21
2018-03-09T22:00:00,22,,57,29.84,9.94,21
2018-03-09T22:51:00,22,0,59,29.85,10,18
2018-03-09T23:51:00,23,0,64,29.85,10,16
2018-03-09T23:59:00,,,,,,
2018-03-10T00:51:00,22,0,61,29.85,10,18
2018-03-10T01:00:00,22,,61,29.85,9.94,18
2018-03-10T01:51:00,22,0,61,29.87,10,18
2018-03-10T02:51:00,22,0,64,29.88,10,15
2018-03-10T03:51:00,22,0,66,29.88,10,13
2018-03-10T04:00:00,22,,66,29.87,9.94,13
2018-03-10T04:51:00,21,0,64,29.88,10,15
2018-03-10T05:51:00,21,0,64,29.91,10,18
2018-03-10T06:51:00,21,0,64,29.93,10,14
2018-03-10T07:00:00,21,,64,29.92,9.94,14
2018-03-10T07:51:00,22,0,61,29.93,10,16
2018-03-10T08:51:00,20,0,52,29.93,10,18
2018-03-10T09:51:00,21,0,51,29.93,10,16
2018-03-10T10:00:00,21,,51,29.93,9.94,16
2018-03-10T10:51:00,21,0,47,29.93,10,15
2018-03-10T11:51:00,20,0,48,29.91,10,16
2018-03-10T12:51:00,19,0,45,29.91,10,21
2018-03-10T13:00:00,19,,45,29.9,9.94,21
2018-03-10T13:51:00,19,0,43,29.88,10,17
2018-03-10T14:51:00,19,0,45,29.88,10,16
2018-03-10T15:51:00,19,0,43,29.9,10,18
2018-03-10T16:00:00,19,,43,29.89,9.94,18
2018-03-10T16:51:00,19,0,45,29.91,10,16
2018-03-10T17:51:00,19,0,45,29.95,10,13
2018-03-10T18:51:00,18,0,43,29.98,10,16
2018-03-10T19:00:00,18,,43,29.97,9.94,16
2018-03-10T19:51:00,17,0,41,30.01,10,18
2018-03-10T20:51:00,16,0,41,30.01,10,21
2018-03-10T21:51:00,17,0,44,30.03,10,13
2018-03-10T22:00:00,17,,44,30.02,9.94,13
2018-03-10T22:51:00,18,0,48,30.01,10,14
2018-03-10T23:51:00,18,0,48,30.01,10,17
2018-03-10T23:59:00,,,,,,
2018-03-11T00:51:00,20,0,54,30.01,10,10
2018-03-11T01:00:00,20,,54,30.01,9.94,10
2018-03-11T01:51:00,20,0,54,30.01,10,16
2018-03-11T02:51:00,19,0,54,30.01,10,15
2018-03-11T03:51:00,19,0,54,30.03,10,11
2018-03-11T04:00:00,19,,54,30.02,9.94,11
2018-03-11T04:51:00,20,0,58,30.04,10,10
2018-03-11T05:51:00,19,0,59,30.04,10,11
2018-03-11T06:51:00,19,0,54,30.06,10,17
2018-03-11T07:00:00,19,,54,30.05,9.94,17
2018-03-11T07:51:00,19,0,52,30.04,10,20
2018-03-11T08:51:00,20,0,52,30.06,10,18
2018-03-11T09:51:00,20,0,46,30.06,10,11
2018-03-11T10:00:00,20,,46,30.06,9.94,11
2018-03-11T10:51:00,20,0,45,30.06,10,14
2018-03-11T11:51:00,20,0,43,30.06,10,11
2018-03-11T12:51:00,20,0,40,30.03,10,9
2018-03-11T13:00:00,20,,40,30.03,9.94,9
2018-03-11T13:51:00,20,0,38,30.03,10,13
2018-03-11T14:51:00,19,0,37,30.01,10,10
2018-03-11T15:51:00,20,0,37,30.01,10,11
2018-03-11T16:00:00,20,,37,30,9.94,11
2018-03-11T16:51:00,20,0,38,30.03,10,11
2018-03-11T17:51:00,25,0,55,30.03,10,11
2018-03-11T18:51:00,28,0,68,30.06,10,8
2018-03-11T19:00:00,28,,68,30.06,9.94,8
2018-03-11T19:51:00,29,0,76,30.08,10,7
2018-03-11T20:51:00,29,0,70,30.08,10,0
2018-03-11T21:51:00,25,0,60,30.06,10,11
2018-03-11T22:00:00,25,,60,30.05,9.94,11
2018-03-11T22:51:00,24,0,62,30.08,10,10
2018-03-11T23:51:00,24,0,67,30.08,10,9
2018-03-11T23:59:00,,,,,,
2018-03-12T00:51:00,23,0,64,30.06,10,8
2018-03-12T01:00:00,23,,64,30.06,9.94,8
2018-03-12T01:51:00,22,0,64,30.06,10,9
2018-03-12T02:51:00,22,0,69,30.03,10,8
2018-03-12T03:51:00,22,0,69,30.01,10,9
2018-03-12T04:00:00,22,,69,30,9.94,9
2018-03-12T04:51:00,23,0,72,30,10,8
2018-03-12T05:51:00,23,0,75,30.01,10,8
2018-03-12T06:51:00,25,0,79,30.01,10,9
2018-03-12T07:00:00,25,,79,30.01,9.94,9
2018-03-12T07:51:00,26,0,67,30.01,10,15
2018-03-12T08:51:00,27,0,62,30,10,14
2018-03-12T09:51:00,28,0,58,29.98,10,10
2018-03-12T10:00:00,28,,58,29.97,9.94,10
2018-03-12T10:51:00,28,0,56,29.96,10,11
2018-03-12T11:51:00,28,0,53,29.93,10,10
2018-03-12T12:51:00,32,0,63,29.9,10,15
2018-03-12T13:00:00,32,,63,29.89,9.94,15
2018-03-12T13:51:00,32,0,65,29.88,10,17
2018-03-12T14:51:00,29,0,58,29.87,10,18
2018-03-12T15:51:00,28,0,56,29.85,10,13
2018-03-12T16:00:00,28,,56,29.84,9.94,13
2018-03-12T16:51:00,25,0,49,29.83,10,21
2018-03-12T17:51:00,25,0,51,29.82,10,18
2018-03-12T18:51:00,26,0,55,29.82,10,18
2018-03-12T19:00:00,26,,55,29.81,9.94,18
2018-03-12T19:51:00,29,T,67,29.8,10,21
2018-03-12T20:12:00,30,T,76,29.8,10,24
2018-03-12T20:48:00,32,T,87,29.8,9,15
2018-03-12T20:51:00,32,T,86,29.8,9,17
2018-03-12T21:43:00,33,0.01,89,29.78,9,14
2018-03-12T21:51:00,34,0.01,93,29.77,9,13
2018-03-12T22:00:00,34,,93,29.76,8.7,13
2018-03-12T22:51:00,33,0.01,93,29.75,8,16
2018-03-12T23:31:00,33,0.01,93,29.74,10,13
2018-03-12T23:51:00,33,0.01,93,29.72,10,16
2018-03-12T23:59:00,,,,,,
2018-03-13T00:51:00,32,T,92,29.69,5,16
2018-03-13T01:00:00,32,,92,29.68,4.97,16
2018-03-13T01:51:00,32,0.01,92,29.64,5,21
2018-03-13T02:33:00,32,0.01,96,29.59,2.5,21
2018-03-13T02:51:00,32,0.02,96,29.59,2.5,22
2018-03-13T03:51:00,32,0.01,96,29.57,2,21
2018-03-13T04:00:00,32,,96,29.57,1.99,21
2018-03-13T04:51:00,32,0.01,96,29.57,2,23
2018-03-13T05:44:00,32,0.01,96,29.57,1.5,18
2018-03-13T05:51:00,32,0.02,96,29.57,1.5,20
2018-03-13T06:36:00,32,0.02,96,29.57,0.5,18
2018-03-13T06:51:00,32,0.04,96,29.57,0.5,18
2018-03-13T07:00:00,32,,96,29.56,0.5,18
2018-03-13T07:51:00,32,0.04,96,29.57,0.5,17
2018-03-13T08:51:00,32,0.02,96,29.57,0.5,22
2018-03-13T09:37:00,32,0.02,96,29.59,0.75,21
2018-03-13T09:49:00,34,,100,29.59,1,22
2018-03-13T09:51:00,33,0.01,97,29.59,1,22
2018-03-13T10:00:00,33,,97,29.58,0.99,22
2018-03-13T10:05:00,33,0.01,97,29.59,1.5,21
2018-03-13T10:23:00,33,0.01,93,29.59,7,20
2018-03-13T10:51:00,32,0.01,89,29.59,7,20
2018-03-13T11:51:00,33,T,93,29.61,10,18
2018-03-13T12:22:00,33,T,93,29.61,2,17
2018-03-13T12:51:00,34,0.01,93,29.61,2.5,21
2018-03-13T13:00:00,34,,93,29.6,2.49,21
2018-03-13T13:01:00,34,T,89,29.61,8,18
2018-03-13T13:51:00,33,0.01,79,29.61,10,22
2018-03-13T14:43:00,30,,68,29.62,10,26
2018-03-13T14:51:00,29,0,65,29.62,10,20
2018-03-13T15:51:00,26,0,55,29.62,10,25
2018-03-13T16:00:00,26,,55,29.62,9.94,25
2018-03-13T16:51:00,24,0,53,29.64,10,23
2018-03-13T17:51:00,22,0,52,29.67,10,22
